SITE_ID,SITE_NUM,CONTROLLER_NUM,CONTROLLER_NAME,LAC,CI,REGION,NSA,SITE_NAME,POI_NAME,POI_LOCATION,POI_LONGITUDE,POI_LATITUDE,KATEGORI
AMB330,1211,202,BSCZ_KUDAMATI,21,48773,PUMA,AMBON,E_AMB330M21_LahaAmbon-TBG,BANDARA PATTIMURA,SPECIAL AREA/MALL/ALUN ALUN,128.0887404,-3.704335826,VIP
BAU001,1056,148,BSCZ_BAUBAU1,2,44081,SULAWESI,KENDARI,E_BAU001M21_Bau-bau-DMT-PAK,PANTAI KAMALI BAUBAU,SPECIAL AREA/MALL/ALUN ALUN,122.6054,-5.4551,BAU
BAU001,1056,148,BSCZ_BAUBAU1,2,44082,SULAWESI,KENDARI,E_BAU001M21_Bau-bau-DMT-PAK,PANTAI KAMALI BAUBAU,SPECIAL AREA/MALL/ALUN ALUN,122.6054,-5.4551,BAU
BAU001,1056,148,BSCZ_BAUBAU1,2,44083,SULAWESI,KENDARI,E_BAU001M21_Bau-bau-DMT-PAK,PANTAI KAMALI BAUBAU,SPECIAL AREA/MALL/ALUN ALUN,122.6054,-5.4551,BAU
BAU001,1056,148,BSCZ_BAUBAU1,2,64081,SULAWESI,KENDARI,E_BAU001M21_Bau-bau-DMT-PAK,PANTAI KAMALI BAUBAU,SPECIAL AREA/MALL/ALUN ALUN,122.6054,-5.4551,BAU
BAU001,1056,148,BSCZ_BAUBAU1,2,64082,SULAWESI,KENDARI,E_BAU001M21_Bau-bau-DMT-PAK,PANTAI KAMALI BAUBAU,SPECIAL AREA/MALL/ALUN ALUN,122.6054,-5.4551,BAU
BAU001,1056,148,BSCZ_BAUBAU1,2,64083,SULAWESI,KENDARI,E_BAU001M21_Bau-bau-DMT-PAK,PANTAI KAMALI BAUBAU,SPECIAL AREA/MALL/ALUN ALUN,122.6054,-5.4551,BAU
BAU007,1059,148,BSCZ_BAUBAU1,2,44451,SULAWESI,KENDARI,E_BAU007M21_Bau-BauCity,PANTAI KAMALI BAUBAU,SPECIAL AREA/MALL/ALUN ALUN,122.6054,-5.4551,BAU
BAU007,1059,148,BSCZ_BAUBAU1,2,44452,SULAWESI,KENDARI,E_BAU007M21_Bau-BauCity,PANTAI KAMALI BAUBAU,SPECIAL AREA/MALL/ALUN ALUN,122.6054,-5.4551,BAU
BAU007,1059,148,BSCZ_BAUBAU1,2,44453,SULAWESI,KENDARI,E_BAU007M21_Bau-BauCity,PANTAI KAMALI BAUBAU,SPECIAL AREA/MALL/ALUN ALUN,122.6054,-5.4551,BAU
BAU007,1059,148,BSCZ_BAUBAU1,2,64451,SULAWESI,KENDARI,E_BAU007M21_Bau-BauCity,PANTAI KAMALI BAUBAU,SPECIAL AREA/MALL/ALUN ALUN,122.6054,-5.4551,BAU
BAU007,1059,148,BSCZ_BAUBAU1,2,64452,SULAWESI,KENDARI,E_BAU007M21_Bau-BauCity,PANTAI KAMALI BAUBAU,SPECIAL AREA/MALL/ALUN ALUN,122.6054,-5.4551,BAU
BAU007,1059,148,BSCZ_BAUBAU1,2,64453,SULAWESI,KENDARI,E_BAU007M21_Bau-BauCity,PANTAI KAMALI BAUBAU,SPECIAL AREA/MALL/ALUN ALUN,122.6054,-5.4551,BAU
BAU037,1072,148,BSCZ_BAUBAU1,2,34621,SULAWESI,KENDARI,E_BAU037M21_PantaiKamali,PANTAI KAMALI BAUBAU,SPECIAL AREA/MALL/ALUN ALUN,122.6054,-5.4551,BAU
BAU037,1072,148,BSCZ_BAUBAU1,2,34622,SULAWESI,KENDARI,E_BAU037M21_PantaiKamali,PANTAI KAMALI BAUBAU,SPECIAL AREA/MALL/ALUN ALUN,122.6054,-5.4551,BAU
BAU037,1072,148,BSCZ_BAUBAU1,2,34623,SULAWESI,KENDARI,E_BAU037M21_PantaiKamali,PANTAI KAMALI BAUBAU,SPECIAL AREA/MALL/ALUN ALUN,122.6054,-5.4551,BAU
BAU037,1072,148,BSCZ_BAUBAU1,2,54621,SULAWESI,KENDARI,E_BAU037M21_PantaiKamali,PANTAI KAMALI BAUBAU,SPECIAL AREA/MALL/ALUN ALUN,122.6054,-5.4551,BAU
BAU037,1072,148,BSCZ_BAUBAU1,2,54622,SULAWESI,KENDARI,E_BAU037M21_PantaiKamali,PANTAI KAMALI BAUBAU,SPECIAL AREA/MALL/ALUN ALUN,122.6054,-5.4551,BAU
BAU037,1072,148,BSCZ_BAUBAU1,2,54623,SULAWESI,KENDARI,E_BAU037M21_PantaiKamali,PANTAI KAMALI BAUBAU,SPECIAL AREA/MALL/ALUN ALUN,122.6054,-5.4551,BAU
BAU093,1094,148,BSCZ_BAUBAU1,2,24191,SULAWESI,KENDARI,E_BAU093M21_HotelCalistaBaubau,PANTAI KAMALI BAUBAU,SPECIAL AREA/MALL/ALUN ALUN,122.6054,-5.4551,BAU
BAU093,1094,148,BSCZ_BAUBAU1,2,24192,SULAWESI,KENDARI,E_BAU093M21_HotelCalistaBaubau,PANTAI KAMALI BAUBAU,SPECIAL AREA/MALL/ALUN ALUN,122.6054,-5.4551,BAU
BAU093,1094,148,BSCZ_BAUBAU1,2,24193,SULAWESI,KENDARI,E_BAU093M21_HotelCalistaBaubau,PANTAI KAMALI BAUBAU,SPECIAL AREA/MALL/ALUN ALUN,122.6054,-5.4551,BAU
BAU093,1094,148,BSCZ_BAUBAU1,2,14191,SULAWESI,KENDARI,E_BAU093M21_HotelCalistaBaubau,PANTAI KAMALI BAUBAU,SPECIAL AREA/MALL/ALUN ALUN,122.6054,-5.4551,BAU
BAU093,1094,148,BSCZ_BAUBAU1,2,14192,SULAWESI,KENDARI,E_BAU093M21_HotelCalistaBaubau,PANTAI KAMALI BAUBAU,SPECIAL AREA/MALL/ALUN ALUN,122.6054,-5.4551,BAU
BAU093,1094,148,BSCZ_BAUBAU1,2,14193,SULAWESI,KENDARI,E_BAU093M21_HotelCalistaBaubau,PANTAI KAMALI BAUBAU,SPECIAL AREA/MALL/ALUN ALUN,122.6054,-5.4551,BAU
BAU097,1105,148,BSCZ_BAUBAU1,2,24941,SULAWESI,KENDARI,E_BAU097M21_TombaWolio-DMT,PANTAI KAMALI BAUBAU,SPECIAL AREA/MALL/ALUN ALUN,122.6054,-5.4551,BAU
BAU097,1105,148,BSCZ_BAUBAU1,2,24942,SULAWESI,KENDARI,E_BAU097M21_TombaWolio-DMT,PANTAI KAMALI BAUBAU,SPECIAL AREA/MALL/ALUN ALUN,122.6054,-5.4551,BAU
BAU097,1105,148,BSCZ_BAUBAU1,2,24943,SULAWESI,KENDARI,E_BAU097M21_TombaWolio-DMT,PANTAI KAMALI BAUBAU,SPECIAL AREA/MALL/ALUN ALUN,122.6054,-5.4551,BAU
BAU097,1105,148,BSCZ_BAUBAU1,2,14941,SULAWESI,KENDARI,E_BAU097M21_TombaWolio-DMT,PANTAI KAMALI BAUBAU,SPECIAL AREA/MALL/ALUN ALUN,122.6054,-5.4551,BAU
BAU097,1105,148,BSCZ_BAUBAU1,2,14942,SULAWESI,KENDARI,E_BAU097M21_TombaWolio-DMT,PANTAI KAMALI BAUBAU,SPECIAL AREA/MALL/ALUN ALUN,122.6054,-5.4551,BAU
BAU097,1105,148,BSCZ_BAUBAU1,2,14943,SULAWESI,KENDARI,E_BAU097M21_TombaWolio-DMT,PANTAI KAMALI BAUBAU,SPECIAL AREA/MALL/ALUN ALUN,122.6054,-5.4551,BAU
BAU198,2061,148,BSCZ_BAUBAU1,2,21981,SULAWESI,KENDARI,E_BAU198M21_MCPPantaiKamali-TBG,PANTAI KAMALI BAUBAU,SPECIAL AREA/MALL/ALUN ALUN,122.6054,-5.4551,BAU
BAU198,2061,148,BSCZ_BAUBAU1,2,21982,SULAWESI,KENDARI,E_BAU198M21_MCPPantaiKamali-TBG,PANTAI KAMALI BAUBAU,SPECIAL AREA/MALL/ALUN ALUN,122.6054,-5.4551,BAU
BAU198,2061,148,BSCZ_BAUBAU1,2,21983,SULAWESI,KENDARI,E_BAU198M21_MCPPantaiKamali-TBG,PANTAI KAMALI BAUBAU,SPECIAL AREA/MALL/ALUN ALUN,122.6054,-5.4551,BAU
BAU202,2117,148,BSCZ_BAUBAU1,2,22021,SULAWESI,KENDARI,C_BAU202M21_MCPPelabuhanBau-Bau-DMT,PANTAI KAMALI BAUBAU,SPECIAL AREA/MALL/ALUN ALUN,122.6054,-5.4551,BAU
BAU202,2117,148,BSCZ_BAUBAU1,2,22022,SULAWESI,KENDARI,C_BAU202M21_MCPPelabuhanBau-Bau-DMT,PANTAI KAMALI BAUBAU,SPECIAL AREA/MALL/ALUN ALUN,122.6054,-5.4551,BAU
BAU202,2117,148,BSCZ_BAUBAU1,2,22023,SULAWESI,KENDARI,C_BAU202M21_MCPPelabuhanBau-Bau-DMT,PANTAI KAMALI BAUBAU,SPECIAL AREA/MALL/ALUN ALUN,122.6054,-5.4551,BAU
BAU212,2067,148,BSCZ_BAUBAU1,2,22121,SULAWESI,KENDARI,E_BAU212M21_MCPPasarLaelangiBaubau-TBG,PANTAI KAMALI BAUBAU,SPECIAL AREA/MALL/ALUN ALUN,122.6054,-5.4551,BAU
BAU212,2067,148,BSCZ_BAUBAU1,2,22122,SULAWESI,KENDARI,E_BAU212M21_MCPPasarLaelangiBaubau-TBG,PANTAI KAMALI BAUBAU,SPECIAL AREA/MALL/ALUN ALUN,122.6054,-5.4551,BAU
BAU212,2067,148,BSCZ_BAUBAU1,2,22123,SULAWESI,KENDARI,E_BAU212M21_MCPPasarLaelangiBaubau-TBG,PANTAI KAMALI BAUBAU,SPECIAL AREA/MALL/ALUN ALUN,122.6054,-5.4551,BAU
BIA001,585,241,BSCZ_BIAK1,2,43061,PUMA,JAYAPURA,E_BIA001M21_StoBiak-DMT,HADI SUPERMARKET,SPECIAL AREA/MALL/ALUN ALUN,136.082523,-1.180072,VIP
BIA001,585,241,BSCZ_BIAK1,2,43062,PUMA,JAYAPURA,E_BIA001M21_StoBiak-DMT,HADI SUPERMARKET,SPECIAL AREA/MALL/ALUN ALUN,136.082523,-1.180072,VIP
BIA001,585,241,BSCZ_BIAK1,2,43063,PUMA,JAYAPURA,E_BIA001M21_StoBiak-DMT,HADI SUPERMARKET,SPECIAL AREA/MALL/ALUN ALUN,136.082523,-1.180072,VIP
BIA008,589,241,BSCZ_BIAK1,2,43141,PUMA,JAYAPURA,E_BIA008M21_BankMandiriBiak,HADI SUPERMARKET,SPECIAL AREA/MALL/ALUN ALUN,136.082523,-1.180072,VIP
BIA008,589,241,BSCZ_BIAK1,2,43142,PUMA,JAYAPURA,E_BIA008M21_BankMandiriBiak,HADI SUPERMARKET,SPECIAL AREA/MALL/ALUN ALUN,136.082523,-1.180072,VIP
BIA008,589,241,BSCZ_BIAK1,2,43143,PUMA,JAYAPURA,E_BIA008M21_BankMandiriBiak,HADI SUPERMARKET,SPECIAL AREA/MALL/ALUN ALUN,136.082523,-1.180072,VIP
BIA008,589,241,BSCZ_BIAK1,2,3141,PUMA,JAYAPURA,E_BIA008M21_BankMandiriBiak,HADI SUPERMARKET,SPECIAL AREA/MALL/ALUN ALUN,136.082523,-1.180072,VIP
BIA008,589,241,BSCZ_BIAK1,2,3142,PUMA,JAYAPURA,E_BIA008M21_BankMandiriBiak,HADI SUPERMARKET,SPECIAL AREA/MALL/ALUN ALUN,136.082523,-1.180072,VIP
BIA008,589,241,BSCZ_BIAK1,2,3143,PUMA,JAYAPURA,E_BIA008M21_BankMandiriBiak,HADI SUPERMARKET,SPECIAL AREA/MALL/ALUN ALUN,136.082523,-1.180072,VIP
BIA017,590,241,BSCZ_BIAK1,3,43131,PUMA,JAYAPURA,E_BIA017M21_HadiSwalayan,HADI SUPERMARKET,SPECIAL AREA/MALL/ALUN ALUN,136.082523,-1.180072,VIP
BIA017,590,241,BSCZ_BIAK1,3,43132,PUMA,JAYAPURA,E_BIA017M21_HadiSwalayan,HADI SUPERMARKET,SPECIAL AREA/MALL/ALUN ALUN,136.082523,-1.180072,VIP
BIA017,590,241,BSCZ_BIAK1,3,43133,PUMA,JAYAPURA,E_BIA017M21_HadiSwalayan,HADI SUPERMARKET,SPECIAL AREA/MALL/ALUN ALUN,136.082523,-1.180072,VIP
BIA026,594,241,BSCZ_BIAK1,3,43161,PUMA,JAYAPURA,E_BIA026M21_KarangMulia,HADI SUPERMARKET,SPECIAL AREA/MALL/ALUN ALUN,136.082523,-1.180072,VIP
BIA026,594,241,BSCZ_BIAK1,3,43162,PUMA,JAYAPURA,E_BIA026M21_KarangMulia,HADI SUPERMARKET,SPECIAL AREA/MALL/ALUN ALUN,136.082523,-1.180072,VIP
BIA026,594,241,BSCZ_BIAK1,3,43163,PUMA,JAYAPURA,E_BIA026M21_KarangMulia,HADI SUPERMARKET,SPECIAL AREA/MALL/ALUN ALUN,136.082523,-1.180072,VIP
BIA026,594,241,BSCZ_BIAK1,3,3161,PUMA,JAYAPURA,E_BIA026M21_KarangMulia,HADI SUPERMARKET,SPECIAL AREA/MALL/ALUN ALUN,136.082523,-1.180072,VIP
BIA026,594,241,BSCZ_BIAK1,3,3163,PUMA,JAYAPURA,E_BIA026M21_KarangMulia,HADI SUPERMARKET,SPECIAL AREA/MALL/ALUN ALUN,136.082523,-1.180072,VIP
BIA027,595,241,BSCZ_BIAK1,3,46131,PUMA,JAYAPURA,E_BIA027M21_Fandoy-DMT,HADI SUPERMARKET,SPECIAL AREA/MALL/ALUN ALUN,136.082523,-1.180072,VIP
BIA027,595,241,BSCZ_BIAK1,3,46132,PUMA,JAYAPURA,E_BIA027M21_Fandoy-DMT,HADI SUPERMARKET,SPECIAL AREA/MALL/ALUN ALUN,136.082523,-1.180072,VIP
BIA027,595,241,BSCZ_BIAK1,3,46133,PUMA,JAYAPURA,E_BIA027M21_Fandoy-DMT,HADI SUPERMARKET,SPECIAL AREA/MALL/ALUN ALUN,136.082523,-1.180072,VIP
BIA050,608,241,BSCZ_BIAK1,2,30501,PUMA,JAYAPURA,E_BIA050M21_BiakKota-DMT,HADI SUPERMARKET,SPECIAL AREA/MALL/ALUN ALUN,136.082523,-1.180072,VIP
BIA050,608,241,BSCZ_BIAK1,2,30502,PUMA,JAYAPURA,E_BIA050M21_BiakKota-DMT,HADI SUPERMARKET,SPECIAL AREA/MALL/ALUN ALUN,136.082523,-1.180072,VIP
BIA050,608,241,BSCZ_BIAK1,2,30503,PUMA,JAYAPURA,E_BIA050M21_BiakKota-DMT,HADI SUPERMARKET,SPECIAL AREA/MALL/ALUN ALUN,136.082523,-1.180072,VIP
BIA063,618,241,BSCZ_BIAK1,3,46191,PUMA,JAYAPURA,E_BIA063M21_McrPatina,HADI SUPERMARKET,SPECIAL AREA/MALL/ALUN ALUN,136.082523,-1.180072,VIP
BIA063,618,241,BSCZ_BIAK1,3,46192,PUMA,JAYAPURA,E_BIA063M21_McrPatina,HADI SUPERMARKET,SPECIAL AREA/MALL/ALUN ALUN,136.082523,-1.180072,VIP
BIA063,618,241,BSCZ_BIAK1,3,46193,PUMA,JAYAPURA,E_BIA063M21_McrPatina,HADI SUPERMARKET,SPECIAL AREA/MALL/ALUN ALUN,136.082523,-1.180072,VIP
BLK035,985,121,BSCZ_BULUKUMBA1,2,37951,SULAWESI,MAKASSAR,E_BLK035M21_TuguNelayanBulukumba-TBG,BUNDARAN PHINISI,SPECIAL AREA/MALL/ALUN ALUN,120.1928594,-5.55922432,BAU
BLK035,985,121,BSCZ_BULUKUMBA1,2,37952,SULAWESI,MAKASSAR,E_BLK035M21_TuguNelayanBulukumba-TBG,BUNDARAN PHINISI,SPECIAL AREA/MALL/ALUN ALUN,120.1928594,-5.55922432,BAU
BLK035,985,121,BSCZ_BULUKUMBA1,2,37953,SULAWESI,MAKASSAR,E_BLK035M21_TuguNelayanBulukumba-TBG,BUNDARAN PHINISI,SPECIAL AREA/MALL/ALUN ALUN,120.1928594,-5.55922432,BAU
BLK035,985,121,BSCZ_BULUKUMBA1,2,57951,SULAWESI,MAKASSAR,E_BLK035M21_TuguNelayanBulukumba-TBG,BUNDARAN PHINISI,SPECIAL AREA/MALL/ALUN ALUN,120.1928594,-5.55922432,BAU
BLK035,985,121,BSCZ_BULUKUMBA1,2,57952,SULAWESI,MAKASSAR,E_BLK035M21_TuguNelayanBulukumba-TBG,BUNDARAN PHINISI,SPECIAL AREA/MALL/ALUN ALUN,120.1928594,-5.55922432,BAU
BLK035,985,121,BSCZ_BULUKUMBA1,2,57953,SULAWESI,MAKASSAR,E_BLK035M21_TuguNelayanBulukumba-TBG,BUNDARAN PHINISI,SPECIAL AREA/MALL/ALUN ALUN,120.1928594,-5.55922432,BAU
BLK067,1005,121,BSCZ_BULUKUMBA1,2,21301,SULAWESI,MAKASSAR,E_BLK067M21_Terang-TerangBulukumba-DMT,BUNDARAN PHINISI,SPECIAL AREA/MALL/ALUN ALUN,120.1928594,-5.55922432,BAU
BLK067,1005,121,BSCZ_BULUKUMBA1,2,21302,SULAWESI,MAKASSAR,E_BLK067M21_Terang-TerangBulukumba-DMT,BUNDARAN PHINISI,SPECIAL AREA/MALL/ALUN ALUN,120.1928594,-5.55922432,BAU
BLK067,1005,121,BSCZ_BULUKUMBA1,2,21303,SULAWESI,MAKASSAR,E_BLK067M21_Terang-TerangBulukumba-DMT,BUNDARAN PHINISI,SPECIAL AREA/MALL/ALUN ALUN,120.1928594,-5.55922432,BAU
BLK093,1940,121,BSCZ_BULUKUMBA1,2,21851,SULAWESI,MAKASSAR,E_BLK093M21_MCPLapanganPemuda-DMT,BUNDARAN PHINISI,SPECIAL AREA/MALL/ALUN ALUN,120.1928594,-5.55922432,BAU
BLK093,1940,121,BSCZ_BULUKUMBA1,2,21852,SULAWESI,MAKASSAR,E_BLK093M21_MCPLapanganPemuda-DMT,BUNDARAN PHINISI,SPECIAL AREA/MALL/ALUN ALUN,120.1928594,-5.55922432,BAU
BLK093,1940,121,BSCZ_BULUKUMBA1,2,21853,SULAWESI,MAKASSAR,E_BLK093M21_MCPLapanganPemuda-DMT,BUNDARAN PHINISI,SPECIAL AREA/MALL/ALUN ALUN,120.1928594,-5.55922432,BAU
BLK094,1841,121,BSCZ_BULUKUMBA1,2,21831,SULAWESI,MAKASSAR,E_BLK094M21_MCPUjungBulu-DMT,BUNDARAN PHINISI,SPECIAL AREA/MALL/ALUN ALUN,120.1928594,-5.55922432,BAU
BLK094,1841,121,BSCZ_BULUKUMBA1,2,21832,SULAWESI,MAKASSAR,E_BLK094M21_MCPUjungBulu-DMT,BUNDARAN PHINISI,SPECIAL AREA/MALL/ALUN ALUN,120.1928594,-5.55922432,BAU
BLK094,1841,121,BSCZ_BULUKUMBA1,2,21833,SULAWESI,MAKASSAR,E_BLK094M21_MCPUjungBulu-DMT,BUNDARAN PHINISI,SPECIAL AREA/MALL/ALUN ALUN,120.1928594,-5.55922432,BAU
BTI009,444,226,BSCZ_BINTUNI1,2,40091,PUMA,SORONG,E_BTI009M21_RumahJabatanBupatiBintuni,PASAR SENTRAL BINTUNI,SPECIAL AREA/MALL/ALUN ALUN,133.53581,-2.119059,VIP
BTI009,444,226,BSCZ_BINTUNI1,2,40092,PUMA,SORONG,E_BTI009M21_RumahJabatanBupatiBintuni,PASAR SENTRAL BINTUNI,SPECIAL AREA/MALL/ALUN ALUN,133.53581,-2.119059,VIP
BTI009,444,226,BSCZ_BINTUNI1,2,40093,PUMA,SORONG,E_BTI009M21_RumahJabatanBupatiBintuni,PASAR SENTRAL BINTUNI,SPECIAL AREA/MALL/ALUN ALUN,133.53581,-2.119059,VIP
BTI009,444,226,BSCZ_BINTUNI1,2,11171,PUMA,SORONG,E_BTI009M21_RumahJabatanBupatiBintuni,PASAR SENTRAL BINTUNI,SPECIAL AREA/MALL/ALUN ALUN,133.53581,-2.119059,VIP
BTI009,444,226,BSCZ_BINTUNI1,2,11172,PUMA,SORONG,E_BTI009M21_RumahJabatanBupatiBintuni,PASAR SENTRAL BINTUNI,SPECIAL AREA/MALL/ALUN ALUN,133.53581,-2.119059,VIP
BTI009,444,226,BSCZ_BINTUNI1,2,11173,PUMA,SORONG,E_BTI009M21_RumahJabatanBupatiBintuni,PASAR SENTRAL BINTUNI,SPECIAL AREA/MALL/ALUN ALUN,133.53581,-2.119059,VIP
BTI015,449,226,BSCZ_BINTUNI1,2,41221,PUMA,SORONG,E_BTI015M21_Bintuni,PASAR SENTRAL BINTUNI,SPECIAL AREA/MALL/ALUN ALUN,133.53581,-2.119059,VIP
BTI015,449,226,BSCZ_BINTUNI1,2,41222,PUMA,SORONG,E_BTI015M21_Bintuni,PASAR SENTRAL BINTUNI,SPECIAL AREA/MALL/ALUN ALUN,133.53581,-2.119059,VIP
BTI015,449,226,BSCZ_BINTUNI1,2,41223,PUMA,SORONG,E_BTI015M21_Bintuni,PASAR SENTRAL BINTUNI,SPECIAL AREA/MALL/ALUN ALUN,133.53581,-2.119059,VIP
BTI015,449,226,BSCZ_BINTUNI1,2,1221,PUMA,SORONG,E_BTI015M21_Bintuni,PASAR SENTRAL BINTUNI,SPECIAL AREA/MALL/ALUN ALUN,133.53581,-2.119059,VIP
BTI015,449,226,BSCZ_BINTUNI1,2,1222,PUMA,SORONG,E_BTI015M21_Bintuni,PASAR SENTRAL BINTUNI,SPECIAL AREA/MALL/ALUN ALUN,133.53581,-2.119059,VIP
BTI015,449,226,BSCZ_BINTUNI1,2,1223,PUMA,SORONG,E_BTI015M21_Bintuni,PASAR SENTRAL BINTUNI,SPECIAL AREA/MALL/ALUN ALUN,133.53581,-2.119059,VIP
BTI026,457,226,BSCZ_BINTUNI1,2,25241,PUMA,SORONG,E_BTI026M21_KoranoBintuni-TBG,PASAR SENTRAL BINTUNI,SPECIAL AREA/MALL/ALUN ALUN,133.53581,-2.119059,VIP
BTI026,457,226,BSCZ_BINTUNI1,2,25242,PUMA,SORONG,E_BTI026M21_KoranoBintuni-TBG,PASAR SENTRAL BINTUNI,SPECIAL AREA/MALL/ALUN ALUN,133.53581,-2.119059,VIP
BTI026,457,226,BSCZ_BINTUNI1,2,25243,PUMA,SORONG,E_BTI026M21_KoranoBintuni-TBG,PASAR SENTRAL BINTUNI,SPECIAL AREA/MALL/ALUN ALUN,133.53581,-2.119059,VIP
BTI028,458,226,BSCZ_BINTUNI1,2,25251,PUMA,SORONG,E_BTI028M21_RayaBintuni-TBG,PASAR SENTRAL BINTUNI,SPECIAL AREA/MALL/ALUN ALUN,133.53581,-2.119059,VIP
BTI028,458,226,BSCZ_BINTUNI1,2,25252,PUMA,SORONG,E_BTI028M21_RayaBintuni-TBG,PASAR SENTRAL BINTUNI,SPECIAL AREA/MALL/ALUN ALUN,133.53581,-2.119059,VIP
BTI028,458,226,BSCZ_BINTUNI1,2,25253,PUMA,SORONG,E_BTI028M21_RayaBintuni-TBG,PASAR SENTRAL BINTUNI,SPECIAL AREA/MALL/ALUN ALUN,133.53581,-2.119059,VIP
BTI028,458,226,BSCZ_BINTUNI1,2,35251,PUMA,SORONG,E_BTI028M21_RayaBintuni-TBG,PASAR SENTRAL BINTUNI,SPECIAL AREA/MALL/ALUN ALUN,133.53581,-2.119059,VIP
BTI028,458,226,BSCZ_BINTUNI1,2,35252,PUMA,SORONG,E_BTI028M21_RayaBintuni-TBG,PASAR SENTRAL BINTUNI,SPECIAL AREA/MALL/ALUN ALUN,133.53581,-2.119059,VIP
BTI028,458,226,BSCZ_BINTUNI1,2,35253,PUMA,SORONG,E_BTI028M21_RayaBintuni-TBG,PASAR SENTRAL BINTUNI,SPECIAL AREA/MALL/ALUN ALUN,133.53581,-2.119059,VIP
COI169,1169,129,BSCZ_TERNATE1,4,36811,SULAWESI,MANADO,E_COI169M21_CombatARRMallJatiland,JATILAND MALL TERNATE,SPECIAL AREA/MALL/ALUN ALUN,127.3902,0.7911,BAU
COI169,1169,129,BSCZ_TERNATE1,4,36812,SULAWESI,MANADO,E_COI169M21_CombatARRMallJatiland,JATILAND MALL TERNATE,SPECIAL AREA/MALL/ALUN ALUN,127.3902,0.7911,BAU
COI169,1169,129,BSCZ_TERNATE1,4,36813,SULAWESI,MANADO,E_COI169M21_CombatARRMallJatiland,JATILAND MALL TERNATE,SPECIAL AREA/MALL/ALUN ALUN,127.3902,0.7911,BAU
COK014,446,242,BSCZ_KOTARAJA1,5,49361,PUMA,JAYAPURA,E_COK014M21_CombatFunSentani2,BANDARA SENTANI,BANDARA/STASIUN/PELABUHAN,140.513396,-2.570469,VIP
COK014,446,242,BSCZ_KOTARAJA1,5,49362,PUMA,JAYAPURA,E_COK014M21_CombatFunSentani2,BANDARA SENTANI,BANDARA/STASIUN/PELABUHAN,140.513396,-2.570469,VIP
COK014,446,242,BSCZ_KOTARAJA1,5,49363,PUMA,JAYAPURA,E_COK014M21_CombatFunSentani2,BANDARA SENTANI,BANDARA/STASIUN/PELABUHAN,140.513396,-2.570469,VIP
COK038,174,222,BSCZ_SORONG1,10,40381,PUMA,SORONG,E_COK038M21_CombatPackingPltSorong,RAMAYANA MALL,SPECIAL AREA/MALL/ALUN ALUN,131.2756804,-0.8823653,VIP
COK038,174,222,BSCZ_SORONG1,10,40382,PUMA,SORONG,E_COK038M21_CombatPackingPltSorong,RAMAYANA MALL,SPECIAL AREA/MALL/ALUN ALUN,131.2756804,-0.8823653,VIP
COK038,174,222,BSCZ_SORONG1,10,40383,PUMA,SORONG,E_COK038M21_CombatPackingPltSorong,RAMAYANA MALL,SPECIAL AREA/MALL/ALUN ALUN,131.2756804,-0.8823653,VIP
COK038,174,222,BSCZ_SORONG1,10,20381,PUMA,SORONG,E_COK038M21_CombatPackingPltSorong,RAMAYANA MALL,SPECIAL AREA/MALL/ALUN ALUN,131.2756804,-0.8823653,VIP
COK038,174,222,BSCZ_SORONG1,10,20382,PUMA,SORONG,E_COK038M21_CombatPackingPltSorong,RAMAYANA MALL,SPECIAL AREA/MALL/ALUN ALUN,131.2756804,-0.8823653,VIP
COK038,174,222,BSCZ_SORONG1,10,20383,PUMA,SORONG,E_COK038M21_CombatPackingPltSorong,RAMAYANA MALL,SPECIAL AREA/MALL/ALUN ALUN,131.2756804,-0.8823653,VIP
COK220,462,226,BSCZ_BINTUNI1,2,42201,PUMA,SORONG,E_COK220M21_CombatPasarSentralBintuni,PASAR SENTRAL BINTUNI,SPECIAL AREA/MALL/ALUN ALUN,133.53581,-2.119059,VIP
COK220,462,226,BSCZ_BINTUNI1,2,42202,PUMA,SORONG,E_COK220M21_CombatPasarSentralBintuni,PASAR SENTRAL BINTUNI,SPECIAL AREA/MALL/ALUN ALUN,133.53581,-2.119059,VIP
COK220,462,226,BSCZ_BINTUNI1,2,42203,PUMA,SORONG,E_COK220M21_CombatPasarSentralBintuni,PASAR SENTRAL BINTUNI,SPECIAL AREA/MALL/ALUN ALUN,133.53581,-2.119059,VIP
COK220,462,226,BSCZ_BINTUNI1,2,38421,PUMA,SORONG,E_COK220M21_CombatPasarSentralBintuni,PASAR SENTRAL BINTUNI,SPECIAL AREA/MALL/ALUN ALUN,133.53581,-2.119059,VIP
COK220,462,226,BSCZ_BINTUNI1,2,38422,PUMA,SORONG,E_COK220M21_CombatPasarSentralBintuni,PASAR SENTRAL BINTUNI,SPECIAL AREA/MALL/ALUN ALUN,133.53581,-2.119059,VIP
COK220,462,226,BSCZ_BINTUNI1,2,38423,PUMA,SORONG,E_COK220M21_CombatPasarSentralBintuni,PASAR SENTRAL BINTUNI,SPECIAL AREA/MALL/ALUN ALUN,133.53581,-2.119059,VIP
COK223,848,207,BSCZ_DOBO1,2,42231,PUMA,AMBON,C_COK223M21_CombatRsudDobo,PASAR KOTA TUAL,SPECIAL AREA/MALL/ALUN ALUN,132.74412,-5.632004,VIP
